Country,Survey,Pop Class,Foodex L1,Metrics,Nr Subjetcs,Nr Consumers,Mean,STD,P5,P10,Median,P95,P97.5,P99,Comment
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adolescents,Food for infants and small children,A.01.001715,247,2,0.93,12.85,0.00,0.00,0.00,0.00,0.00,0.00,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adolescents,Products for special nutritional use,A.01.001748,247,6,0.94,11.13,0.00,0.00,0.00,0.00,0.00,5.20,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adolescents,Composite food (including frozen products),A.01.001789,247,78,17.45,35.42,0.00,0.00,0.00,89.50,113.33,153.70,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adolescents,Snacks. desserts. and other foods,A.01.001877,247,112,22.13,38.24,0.00,0.00,0.00,93.33,133.33,171.67,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adults,Grains and grain-based products,A.01.000001,2.313,2.313,251.43,101.51,105.50,132.25,240.70,424.71,483.60,556.45, 
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adults,Vegetables and vegetable products (including fungi,A.01.000317,2.313,2.312,234.74,130.40,74.29,100.60,209.85,469.60,535.37,659.67, 
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adults,Starchy roots and tubers,A.01.000467,2.313,1.545,49.48,55.13,0.00,0.00,41.20,155.31,182.23,215.14, 
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adults,Legumes. nuts and oilseeds,A.01.000486,2.313,964,12.78,24.54,0.00,0.00,0.00,60.35,78.63,100.05, 
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adults,Fruit and fruit products,A.01.000544,2.313,2.153,189.64,145.86,0.00,11.50,168.68,444.19,550.00,666.19, 
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adults,Meat and meat products (including edible offal),A.01.000727,2.313,2.293,113.19,66.15,28.93,41.25,104.69,230.41,264.83,314.29, 
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adults,Fish and other seafood (including amphibians. rept,A.01.000876,2.313,1.602,46.44,52.17,0.00,0.00,35.40,150.00,182.09,215.18, 
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adults,Milk and dairy products,A.01.000948,2.313,2.298,185.59,121.34,23.29,41.18,173.00,394.38,444.79,504.49, 
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adults,Eggs and egg products,A.01.001252,2.313,1.718,21.29,24.93,0.00,0.00,13.65,68.64,84.14,102.78, 
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adults,Sugar and confectionary,A.01.001267,2.313,2.114,20.18,16.74,0.00,1.33,17.17,51.98,61.33,75.41, 
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adults,Animal and vegetable fats and oils,A.01.001346,2.313,2.313,39.95,15.04,18.33,22.49,38.57,65.37,72.42,86.80, 
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adults,Fruit and vegetable juices,A.01.001394,2.313,1.298,29.99,71.44,0.00,0.00,1.45,186.92,206.13,314.78, 
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adults,Non-alcoholic beverages (excepting milk based beve,A.01.001470,2.313,2.229,164.83,132.52,15.00,40.00,133.33,420.00,501.67,640.00, 
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adults,Alcoholic beverages,A.01.001534,2.313,1.813,106.64,158.55,0.00,0.00,40.00,400.03,533.57,654.00, 
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adults,Drinking water (water without any additives except,A.01.001573,2.313,2.275,672.41,407.21,136.68,255.00,613.33,1.440.00,1.706.67,2.000.00, 
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adults,Herbs. spices and condiments,A.01.001580,2.313,2.261,10.83,18.96,0.29,0.77,5.27,47.87,60.57,97.61, 
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adults,Food for infants and small children,A.01.001715,2.313,9,0.09,1.94,0.00,0.00,0.00,0.00,0.00,0.00, 
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adults,Products for special nutritional use,A.01.001748,2.313,107,0.91,13.71,0.00,0.00,0.00,0.00,2.36,10.00, 
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adults,Composite food (including frozen products),A.01.001789,2.313,501,12.08,29.80,0.00,0.00,0.00,70.00,100.00,133.33, 
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Adults,Snacks. desserts. and other foods,A.01.001877,2.313,738,11.56,27.15,0.00,0.00,0.00,66.67,90.00,133.33, 
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Elderly,Grains and grain-based products,A.01.000001,290,290,242.62,96.92,99.49,128.32,236.00,400.08,475.41,534.08,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Elderly,Vegetables and vegetable products (including fungi,A.01.000317,290,289,244.83,129.62,72.57,100.69,213.37,490.54,539.60,654.48,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Elderly,Starchy roots and tubers,A.01.000467,290,211,55.74,56.78,0.00,0.00,47.30,156.13,174.51,238.28,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Elderly,Legumes. nuts and oilseeds,A.01.000486,290,133,13.42,23.30,0.00,0.00,0.00,56.43,76.27,103.88,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Elderly,Fruit and fruit products,A.01.000544,290,277,256.44,181.21,8.73,66.67,235.17,610.40,710.00,933.00,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Elderly,Meat and meat products (including edible offal),A.01.000727,290,284,104.97,60.50,20.00,35.00,97.56,211.67,234.32,256.02,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Elderly,Fish and other seafood (including amphibians. rept,A.01.000876,290,198,46.05,48.98,0.00,0.00,39.34,135.24,165.13,206.65,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Elderly,Milk and dairy products,A.01.000948,290,286,177.16,114.53,11.67,37.48,173.96,389.00,420.00,463.66,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Elderly,Eggs and egg products,A.01.001252,290,209,20.69,24.27,0.00,0.00,11.99,66.40,80.13,114.60,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Elderly,Sugar and confectionary,A.01.001267,290,248,18.00,15.80,0.00,0.00,16.00,45.33,50.15,69.75,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Elderly,Animal and vegetable fats and oils,A.01.001346,290,289,39.77,15.69,15.91,19.06,38.44,66.51,69.97,88.63,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Elderly,Fruit and vegetable juices,A.01.001394,290,149,20.86,54.23,0.00,0.00,0.64,133.33,200.00,266.67,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Elderly,Non-alcoholic beverages (excepting milk based beve,A.01.001470,290,272,141.30,141.31,0.00,20.00,103.75,404.85,496.67,560.00,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Elderly,Alcoholic beverages,A.01.001534,290,225,120.63,153.14,0.00,0.00,53.33,453.45,480.00,640.00,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Elderly,Drinking water (water without any additives except,A.01.001573,290,288,626.71,359.11,136.68,213.33,586.96,1.333.33,1.553.33,1.807.50,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Elderly,Herbs. spices and condiments,A.01.001580,290,285,8.36,11.96,0.45,0.75,4.94,31.92,46.47,68.06,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Elderly,Food for infants and small children,A.01.001715,290,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Elderly,Products for special nutritional use,A.01.001748,290,12,0.11,0.81,0.00,0.00,0.00,0.00,0.72,3.33,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Elderly,Composite food (including frozen products),A.01.001789,290,53,10.64,28.62,0.00,0.00,0.00,75.00,112.50,150.00,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Elderly,Snacks. desserts. and other foods,A.01.001877,290,62,6.70,22.89,0.00,0.00,0.00,44.00,66.67,123.33,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Very elderly,Grains and grain-based products,A.01.000001,228,228,245.64,97.45,105.97,135.83,234.18,420.15,446.36,544.87,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Very elderly,Vegetables and vegetable products (including fungi,A.01.000317,228,227,208.49,109.99,69.09,90.59,185.29,422.29,483.09,534.50,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Very elderly,Starchy roots and tubers,A.01.000467,228,172,53.40,55.06,0.00,0.00,47.20,161.40,200.00,232.81,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Very elderly,Legumes. nuts and oilseeds,A.01.000486,228,89,12.05,22.71,0.00,0.00,0.00,58.95,74.67,79.73,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Very elderly,Fruit and fruit products,A.01.000544,228,220,248.85,168.65,4.31,51.83,224.72,525.00,660.67,723.00,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Very elderly,Meat and meat products (including edible offal),A.01.000727,228,225,90.32,47.23,26.67,33.33,83.75,177.24,196.46,225.15,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Very elderly,Fish and other seafood (including amphibians. rept,A.01.000876,228,131,29.00,37.23,0.00,0.00,11.25,99.72,124.30,145.18,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Very elderly,Milk and dairy products,A.01.000948,228,226,215.04,132.36,22.50,38.17,207.68,435.83,473.96,568.33,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Very elderly,Eggs and egg products,A.01.001252,228,163,20.13,20.61,0.00,0.00,16.75,56.57,71.22,77.69,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Very elderly,Sugar and confectionary,A.01.001267,228,202,19.37,16.84,0.00,0.00,16.00,48.00,61.33,80.00,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Very elderly,Animal and vegetable fats and oils,A.01.001346,228,228,33.45,12.73,13.71,18.63,32.19,55.69,60.26,67.23,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Very elderly,Fruit and vegetable juices,A.01.001394,228,93,23.90,69.63,0.00,0.00,0.00,150.00,250.00,268.80,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Very elderly,Non-alcoholic beverages (excepting milk based beve,A.01.001470,228,211,129.67,109.49,0.00,6.50,102.08,350.00,415.83,497.50,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Very elderly,Alcoholic beverages,A.01.001534,228,162,87.45,129.84,0.00,0.00,1.03,320.00,480.00,666.81,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Very elderly,Drinking water (water without any additives except,A.01.001573,228,224,634.52,299.24,213.33,293.33,596.18,1.160.00,1.333.33,1.520.00,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Very elderly,Herbs. spices and condiments,A.01.001580,228,222,8.42,14.42,0.27,0.45,3.76,43.32,58.35,73.40,Number of observations lower than 300. the 99th may not be statistically robust
Italy,Italian National Food Consumption Survey INRAN-SCAI 2005-06,Very elderly,Food for infants and small children,A.01.001715,228,2,0.26,3.56,0.00,0.00,0.00,0.00,0.00,0.00,Number of observations lower than 300. the 99th may not be statistically robust
